,file,sent_i,sent,ne_info,amr_graph,amr_head_name,amr_tail_name,amr_role,umr_head_name,umr_tail_name,umr_role,amr_head_id,umr_head_id,amr_tail_id,umr_tail_id,y_guess,y_guess_dist,y_pred
114,2,65,"Licensed to Middleborough Center, Massachusetts, USA, the station serves the Middleborough/Taunton area.","[{'LOC': 'Middleborough Center'}, {'LOC': 'Massachusetts'}, {'LOC': 'USA'}, {'LOC': 'Middleborough'}, {'LOC': 'Taunton'}]",DiGraph with 26 nodes and 25 edges,area,slash,:mod,area,slash,:mod,a_16,a_16,s4_17,s4_17,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
115,2,66,"<b>Punto Fijo</b> is the capital city of the municipality of Carirubana in northern Falcón State, Venezuela.","[{'LOC': 'Punto Fijo'}, {'LOC': 'Carirubana'}, {'LOC': 'Falcón State'}, {'LOC': 'Venezuela'}]",DiGraph with 22 nodes and 21 edges,country-region,municipality,:mod,country-region,municipality,:mod,c4_6,c4_6,m_10,m_10,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
116,2,68,"<b>Chewong</b> (Cheq Wong, Ceq Wong) is an aboriginal Mon–Khmer language spoken in Malaya.","[{'PER': 'Ch'}, {'PER': 'Ch'}, {'PER': 'e'}, {'PER': 'q Wong'}, {'PER': 'Ce'}, {'PER': 'q Wong'}, {'MISC': 'Mon–Khmer'}, {'LOC': 'Malaya'}]",DiGraph with 13 nodes and 12 edges,language,aboriginal,:mod,language,aboriginal,:mod,l_0,l_0,a_4,a_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
117,2,69,"<b>Hamonado</b> (not to be confused with Hamon or Glazed Bone-in Ham) is a Filipino dish consisting of pork cooked in pineapple (and/or orange, calamansi) juice.","[{'MISC': 'Hamona'}, {'MISC': 'Hamon'}, {'MISC': 'G'}, {'MISC': 'Bone'}, {'MISC': 'in Ham'}, {'MISC': 'Filipino'}]",DiGraph with 29 nodes and 28 edges,dish,country,:mod,dish,country,:mod,d_0,d_0,c_1,c_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
118,2,69,"<b>Hamonado</b> (not to be confused with Hamon or Glazed Bone-in Ham) is a Filipino dish consisting of pork cooked in pineapple (and/or orange, calamansi) juice.","[{'MISC': 'Hamona'}, {'MISC': 'Hamon'}, {'MISC': 'G'}, {'MISC': 'Bone'}, {'MISC': 'in Ham'}, {'MISC': 'Filipino'}]",DiGraph with 29 nodes and 28 edges,juice,pineapple,:mod,juice,pineapple,:mod,j_9,j_9,p2_10,p2_10,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
119,2,70,"While Hamon is usually served during special occasions like Pasko (Christmas), the Hamonado is for everyday fare.","[{'MISC': 'Hamon'}, {'MISC': 'Pasko'}, {'MISC': 'Hamonado'}]",DiGraph with 23 nodes and 22 edges,serve-02,usual,:mod,serve-02,usual,:mod,s_1,s_1,u_12,u_12,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
120,2,71,"<b>2-Aminoethoxydiphenyl borate</b> (<b>2-APB</b>) is a chemical that acts to inhibit both IP<sub>3</sub> receptors and TRP channels (although it activates TRPV1, TRPV2, & TRPV3 at higher concentrations).","[{'MISC': 'Am'}, {'MISC': 'ino'}, {'MISC': 'IP'}]",DiGraph with 40 nodes and 39 edges,activate-01,have-degree-91,:condition,activate-01,have-degree-91,:condition,a3_15,a3_15,h_30,h_30,[':condition'],[1.0],"[':condition', ':condition', ':condition', ':condition', ':condition']"
121,2,72,"In research it is used to manipulate intracellular release of calcium ions (Ca<sup>2+</sup>) and modify TRP channel activity, although there its lack of specific effects make it less than ideal under some circumstances.",[],DiGraph with 29 nodes and 28 edges,have-degree-91,circumstance,:condition,have-degree-91,circumstance,:condition,h_23,h_23,c2_27,c2_27,[':condition'],[1.0],"[':condition', ':condition', ':condition', ':condition', ':condition']"
122,2,72,"In research it is used to manipulate intracellular release of calcium ions (Ca<sup>2+</sup>) and modify TRP channel activity, although there its lack of specific effects make it less than ideal under some circumstances.",[],DiGraph with 29 nodes and 28 edges,ion,calcium,:mod,ion,calcium,:mod,i3_5,i3_5,c_6,c_6,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
123,2,72,"In research it is used to manipulate intracellular release of calcium ions (Ca<sup>2+</sup>) and modify TRP channel activity, although there its lack of specific effects make it less than ideal under some circumstances.",[],DiGraph with 29 nodes and 28 edges,circumstance,some,:mod,circumstance,some,:mod,c2_27,c2_27,s2_28,s2_28,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
124,2,76,They are only found in South-east Asia.,"[{'LOC': 'South'}, {'LOC': 'east'}, {'LOC': 'Asia'}, {'PER': 'They'}]",DiGraph with 8 nodes and 7 edges,find-01,only,:mod,find-01,only,:mod,f_0,f_0,o_2,o_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
125,2,77,"<i><b>Bonjour Tristesse</b></i> (French ""Hello, Sadness"") is a 1958 British-American Technicolor film in CinemaScope, directed and produced by Otto Preminger from a screenplay by Arthur Laurents based on the novel of the same title by Françoise Sagan.","[{'PER': 'Bon'}, {'MISC': 'jou'}, {'MISC': 'Triste'}, {'MISC': 'French'}, {'MISC': 'Hello, Sadness'}, {'MISC': 'British'}, {'MISC': 'American Technicolor'}, {'MISC': 'CinemaScope'}, {'PER': 'Otto Preminger'}, {'PER': 'Arthur Laurents'}, {'PER': 'Françoise Sagan'}]",DiGraph with 49 nodes and 48 edges,film,company,:mod,film,company,:mod,f_0,f_0,c2_1,c2_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
126,2,77,"<i><b>Bonjour Tristesse</b></i> (French ""Hello, Sadness"") is a 1958 British-American Technicolor film in CinemaScope, directed and produced by Otto Preminger from a screenplay by Arthur Laurents based on the novel of the same title by Françoise Sagan.","[{'PER': 'Bon'}, {'MISC': 'jou'}, {'MISC': 'Triste'}, {'MISC': 'French'}, {'MISC': 'Hello, Sadness'}, {'MISC': 'British'}, {'MISC': 'American Technicolor'}, {'MISC': 'CinemaScope'}, {'PER': 'Otto Preminger'}, {'PER': 'Arthur Laurents'}, {'PER': 'Françoise Sagan'}]",DiGraph with 49 nodes and 48 edges,film,country,:mod,film,country,:mod,f_0,f_0,c_7,c_7,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
127,2,77,"<i><b>Bonjour Tristesse</b></i> (French ""Hello, Sadness"") is a 1958 British-American Technicolor film in CinemaScope, directed and produced by Otto Preminger from a screenplay by Arthur Laurents based on the novel of the same title by Françoise Sagan.","[{'PER': 'Bon'}, {'MISC': 'jou'}, {'MISC': 'Triste'}, {'MISC': 'French'}, {'MISC': 'Hello, Sadness'}, {'MISC': 'British'}, {'MISC': 'American Technicolor'}, {'MISC': 'CinemaScope'}, {'PER': 'Otto Preminger'}, {'PER': 'Arthur Laurents'}, {'PER': 'Françoise Sagan'}]",DiGraph with 49 nodes and 48 edges,film,country,:mod,film,country,:mod,f_0,f_0,c3_12,c_7,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
128,2,77,"<i><b>Bonjour Tristesse</b></i> (French ""Hello, Sadness"") is a 1958 British-American Technicolor film in CinemaScope, directed and produced by Otto Preminger from a screenplay by Arthur Laurents based on the novel of the same title by Françoise Sagan.","[{'PER': 'Bon'}, {'MISC': 'jou'}, {'MISC': 'Triste'}, {'MISC': 'French'}, {'MISC': 'Hello, Sadness'}, {'MISC': 'British'}, {'MISC': 'American Technicolor'}, {'MISC': 'CinemaScope'}, {'PER': 'Otto Preminger'}, {'PER': 'Arthur Laurents'}, {'PER': 'Françoise Sagan'}]",DiGraph with 49 nodes and 48 edges,film,product,:mod,film,product,:mod,f_0,f_0,p_16,p_16,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
129,2,79,"<b>Matthew K. Rose</b> (born 1959) in Salina, Kansas was the Chairman and CEO of Burlington Northern Santa Fe Corp. from 2002 to Dec. 31, 2013.","[{'PER': 'Matthew K. Rose'}, {'LOC': 'Salina'}, {'LOC': 'Kansas'}, {'ORG': 'Burlington Northern Santa Fe Corp.'}, {'B_human': 'CEO'}]",DiGraph with 38 nodes and 37 edges,officer,chief,:mod,officer,chief,:mod,o2_28,o2_28,c4_29,c4_29,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
130,2,79,"<b>Matthew K. Rose</b> (born 1959) in Salina, Kansas was the Chairman and CEO of Burlington Northern Santa Fe Corp. from 2002 to Dec. 31, 2013.","[{'PER': 'Matthew K. Rose'}, {'LOC': 'Salina'}, {'LOC': 'Kansas'}, {'ORG': 'Burlington Northern Santa Fe Corp.'}, {'B_human': 'CEO'}]",DiGraph with 38 nodes and 37 edges,officer,executive,:mod,officer,executive,:mod,o2_28,o2_28,e2_30,e2_30,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
131,2,80,"In December 2013, Rose’s role was shifted to that of executive chairman, renewing speculation he might be in line to replace Warren Buffett at Berkshire's helm.","[{'PER': 'Rose'}, {'PER': 'Warren Buffett'}, {'ORG': 'Berkshire'}, {'B_human': 'chairman'}, {'PER': 'he'}]",DiGraph with 30 nodes and 29 edges,chairman,executive,:mod,chairman,executive,:mod,c_8,c_8,e_9,e_9,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
132,2,80,"In December 2013, Rose’s role was shifted to that of executive chairman, renewing speculation he might be in line to replace Warren Buffett at Berkshire's helm.","[{'PER': 'Rose'}, {'PER': 'Warren Buffett'}, {'ORG': 'Berkshire'}, {'B_human': 'chairman'}, {'PER': 'he'}]",DiGraph with 30 nodes and 29 edges,helm,company,:mod,helm,company,:mod,h3_25,h3_25,c2_26,c2_26,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
133,2,82,"The book is identified by a superscription as the works of the 8th-century BCE prophet Isaiah ben Amoz, but there is ample evidence that much of it was composed during the Babylonian captivity and later.","[{'MISC': 'BCE'}, {'PER': 'Isaiah'}, {'PER': 'Amoz'}, {'MISC': 'Babylonian'}]",DiGraph with 31 nodes and 30 edges,evidence-01,ample,:mod,evidence-01,ample,:mod,e_1,e_1,a2_14,a2_14,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
134,2,85,"<b>Rutland and Melton</b> is a county constituency spanning Leicestershire and Rutland, represented in the House of Commons of the Parliament of the United Kingdom.","[{'LOC': 'R'}, {'LOC': 'utland'}, {'LOC': 'Melton'}, {'LOC': 'Leicestershire'}, {'LOC': 'R'}, {'LOC': 'utland'}, {'ORG': 'House of Commons'}, {'LOC': 'United Kingdom'}]",DiGraph with 33 nodes and 32 edges,constituency,county,:mod,constituency,county,:mod,c2_0,c2_0,c3_1,c3_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
135,2,86,It elects one Member of Parliament (MP) by the first-past-the-post system of election.,"[{'B_human': 'Member'}, {'B_human': 'MP'}]",DiGraph with 19 nodes and 18 edges,system,thing,:mod,system,thing,:mod,s_10,s_10,t_12,t_12,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
136,2,87,"<b>Alpha Pi Omega Sorority, Inc.</b> (<b>ΑΠΩ</b>) is the oldest historically American Indian sorority.","[{'ORG': 'Alpha Pi Omega Sorority, Inc'}, {'MISC': 'American Indian'}]",DiGraph with 19 nodes and 18 edges,sorority,ethnic-group,:mod,sorority,ethnic-group,:mod,s_12,s_12,e_13,e_13,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
137,2,87,"<b>Alpha Pi Omega Sorority, Inc.</b> (<b>ΑΠΩ</b>) is the oldest historically American Indian sorority.","[{'ORG': 'Alpha Pi Omega Sorority, Inc'}, {'MISC': 'American Indian'}]",DiGraph with 19 nodes and 18 edges,ethnic-group,historic,:mod,ethnic-group,historic,:mod,e_13,e_13,h2_18,h2_18,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
138,2,88,"It is also the largest Native American Greek letter organization, with 20 chapters across seven states and the District of Columbia.","[{'MISC': 'Native American Greek'}, {'LOC': 'District of Columbia'}]",DiGraph with 29 nodes and 28 edges,have-degree-91,also,:mod,have-degree-91,also,:mod,h_1,h_1,a2_15,a2_15,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':other-role', ':mod', ':mod']"
139,2,88,"It is also the largest Native American Greek letter organization, with 20 chapters across seven states and the District of Columbia.","[{'MISC': 'Native American Greek'}, {'LOC': 'District of Columbia'}]",DiGraph with 29 nodes and 28 edges,organization,country,:mod,organization,country,:mod,o2_5,o2_5,c_11,c_11,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
140,2,88,"It is also the largest Native American Greek letter organization, with 20 chapters across seven states and the District of Columbia.","[{'MISC': 'Native American Greek'}, {'LOC': 'District of Columbia'}]",DiGraph with 29 nodes and 28 edges,letter,language,:mod,letter,language,:mod,l2_6,l2_6,l3_7,l3_7,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
141,2,89,<b>Juan Ávalos</b> (born 8 January 1941) is a Spanish former sports shooter.,"[{'PER': 'Juan Ávalos'}, {'MISC': 'Spanish'}, {'B_human': 'shooter'}]",DiGraph with 18 nodes and 17 edges,person,country,:mod,person,country,:mod,p_0,p_0,c_4,c_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
142,2,89,<b>Juan Ávalos</b> (born 8 January 1941) is a Spanish former sports shooter.,"[{'PER': 'Juan Ávalos'}, {'MISC': 'Spanish'}, {'B_human': 'shooter'}]",DiGraph with 18 nodes and 17 edges,shoot-01,sport,:mod,shoot-01,sport,:mod,s_2,s_2,s2_3,s2_3,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
143,2,91,"<b>Vernon Eulion Jordan Jr.</b> (born August 15, 1935) is an American business executive and civil rights activist in the United States.","[{'PER': 'Vernon Eulion Jordan Jr'}, {'MISC': 'American'}, {'LOC': 'United States'}, {'B_human': 'executive'}, {'B_human': 'activist'}]",DiGraph with 29 nodes and 28 edges,executive,business,:mod,executive,business,:mod,e_3,e_3,b_4,b_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
144,2,91,"<b>Vernon Eulion Jordan Jr.</b> (born August 15, 1935) is an American business executive and civil rights activist in the United States.","[{'PER': 'Vernon Eulion Jordan Jr'}, {'MISC': 'American'}, {'LOC': 'United States'}, {'B_human': 'executive'}, {'B_human': 'activist'}]",DiGraph with 29 nodes and 28 edges,right-05,civil,:mod,right-05,civil,:mod,r_6,r_6,c5_7,c5_7,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
145,2,95,"The <b>Elswick Ordnance Company</b> (sometimes referred to as Elswick Ordnance Works, but usually as ""EOC"") was a British armaments manufacturing company of the late 19th and early 20th century.","[{'ORG': 'Elswick Ordnance Company'}, {'ORG': 'Elswick Ordnance Works'}, {'ORG': 'EOC'}, {'MISC': 'British'}]",DiGraph with 20 nodes and 19 edges,company,country,:mod,company,country,:mod,c2_0,c2_0,c_3,c_3,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
146,2,96,"<b>SRI International</b> (<b>SRI</b>) is an American nonprofit research institute headquartered in Menlo Park, California.","[{'ORG': 'SRI International'}, {'MISC': 'American'}, {'LOC': 'Menlo Park'}, {'LOC': 'California'}]",DiGraph with 23 nodes and 22 edges,institute,country,:mod,institute,country,:mod,i2_0,i2_0,c_14,c_14,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
147,2,97,The trustees of Stanford University established SRI in 1946 as a center of innovation to support economic development in the region.,"[{'ORG': 'Stanford University'}, {'ORG': 'SRI'}, {'B_human': 'trustees'}]",DiGraph with 21 nodes and 20 edges,center,innovate-01,:mod,center,innovate-01,:mod,c_12,c_12,i2_13,i2_13,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
148,2,99,"The apparent purpose of this kidnapping was to demand the release of unspecified ""Muslim prisoners"" in the United States within 72 hours.","[{'MISC': 'Muslim'}, {'LOC': 'United States'}, {'B_human': 'prisoners'}]",DiGraph with 24 nodes and 23 edges,kidnap-01,this,:mod,kidnap-01,this,:mod,k_1,k_1,t2_2,t2_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
149,2,99,"The apparent purpose of this kidnapping was to demand the release of unspecified ""Muslim prisoners"" in the United States within 72 hours.","[{'MISC': 'Muslim'}, {'LOC': 'United States'}, {'B_human': 'prisoners'}]",DiGraph with 24 nodes and 23 edges,person,religious-group,:mod,person,religious-group,:mod,p3_5,p3_5,r_6,r_6,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
150,2,100,<b>Mefele</b> is an Afro-Asiatic language spoken in northern Cameroon.,"[{'PER': 'Me'}, {'MISC': 'Afro-Asiatic'}, {'LOC': 'Cameroon'}]",DiGraph with 15 nodes and 14 edges,language,regional-group,:mod,language,regional-group,:mod,l_0,l_0,r_1,r_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
151,2,102,"<b>Gosnells City Football Club</b> is a football (soccer) club based in Thornlie, Western Australia.","[{'ORG': 'Gosnells City Football Club'}, {'LOC': 'Thornlie'}, {'LOC': 'Western Australia'}]",DiGraph with 19 nodes and 18 edges,club,football,:mod,club,football,:mod,c3_0,c3_0,f_1,f_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
152,2,104,"<b>Ochamchire</b> or <b>Ochamchira</b> (Georgian: ოჩამჩირე, [ɔtʃʰɑmtʃʰire]; Abkhaz: Очамчыра, <i>Ochamchyra</i>; Russian: Очамчира, <i>Ochamchira</i>) is a seaside city on the Black Sea coast of Abkhazia, Georgia. and a centre of the eponymous district.","[{'LOC': 'Ochamchire'}, {'LOC': 'Ochamchira'}, {'MISC': 'Georgian'}, {'MISC': 'A'}, {'LOC': 'b'}, {'MISC': 'khaz'}, {'LOC': 'О'}, {'LOC': 'Ochamchyra'}, {'MISC': 'Russian'}, {'LOC': 'Оч'}, {'LOC': 'мчир'}, {'LOC': 'Ochamchira'}, {'LOC': 'Black Sea'}, {'LOC': 'A'}, {'LOC': 'bkhazia'}, {'LOC': 'Georgia'}]",DiGraph with 25 nodes and 24 edges,coast,sea,:mod,coast,sea,:mod,c5_2,c5_2,s2_3,s2_3,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
153,2,104,"<b>Ochamchire</b> or <b>Ochamchira</b> (Georgian: ოჩამჩირე, [ɔtʃʰɑmtʃʰire]; Abkhaz: Очамчыра, <i>Ochamchyra</i>; Russian: Очамчира, <i>Ochamchira</i>) is a seaside city on the Black Sea coast of Abkhazia, Georgia. and a centre of the eponymous district.","[{'LOC': 'Ochamchire'}, {'LOC': 'Ochamchira'}, {'MISC': 'Georgian'}, {'MISC': 'A'}, {'LOC': 'b'}, {'MISC': 'khaz'}, {'LOC': 'О'}, {'LOC': 'Ochamchyra'}, {'MISC': 'Russian'}, {'LOC': 'Оч'}, {'LOC': 'мчир'}, {'LOC': 'Ochamchira'}, {'LOC': 'Black Sea'}, {'LOC': 'A'}, {'LOC': 'bkhazia'}, {'LOC': 'Georgia'}]",DiGraph with 25 nodes and 24 edges,coast,country-region,:mod,coast,country-region,:mod,c5_2,c5_2,c6_8,c6_8,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
154,2,105,"According to the 1978 population census, Ochamchire had 18,700 residents.","[{'LOC': 'Ochamchire'}, {'B_human': 'residents'}]",DiGraph with 14 nodes and 13 edges,census,population,:mod,census,population,:mod,c_1,c_1,p2_2,p2_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
155,2,108,The <b>Transylvanian varieties of Romanian</b> (<i>subdialectele / graiurile transilvănene</i>) are a group of dialects of the Romanian language (Daco-Romanian).,"[{'MISC': 'Transylvanian'}, {'MISC': 'Romanian'}, {'MISC': 'Romanian'}, {'MISC': 'Daco-Romanian'}]",DiGraph with 12 nodes and 11 edges,dialect,language,:mod,dialect,language,:mod,d_1,d_1,l_2,l_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
156,2,108,The <b>Transylvanian varieties of Romanian</b> (<i>subdialectele / graiurile transilvănene</i>) are a group of dialects of the Romanian language (Daco-Romanian).,"[{'MISC': 'Transylvanian'}, {'MISC': 'Romanian'}, {'MISC': 'Romanian'}, {'MISC': 'Daco-Romanian'}]",DiGraph with 12 nodes and 11 edges,variety,country-region,:mod,variety,country-region,:mod,v_6,v_6,c_7,c_7,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
157,2,108,The <b>Transylvanian varieties of Romanian</b> (<i>subdialectele / graiurile transilvănene</i>) are a group of dialects of the Romanian language (Daco-Romanian).,"[{'MISC': 'Transylvanian'}, {'MISC': 'Romanian'}, {'MISC': 'Romanian'}, {'MISC': 'Daco-Romanian'}]",DiGraph with 12 nodes and 11 edges,variety,l,:mod,variety,l,:mod,v_6,v_6,l_11,l_11,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':other-role', ':mod', ':mod', ':mod']"
158,2,109,"These varieties cover the historical region of Transylvania, except several large areas along the edges towards the neighboring dialects.",[{'LOC': 'Transylvania'}],DiGraph with 16 nodes and 15 edges,country-region,historical,:mod,country-region,historical,:mod,c2_1,c2_1,h_5,h_5,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
159,2,109,"These varieties cover the historical region of Transylvania, except several large areas along the edges towards the neighboring dialects.",[{'LOC': 'Transylvania'}],DiGraph with 16 nodes and 15 edges,area,large,:mod,area,large,:mod,a_7,a_7,l_8,l_8,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
160,2,109,"These varieties cover the historical region of Transylvania, except several large areas along the edges towards the neighboring dialects.",[{'LOC': 'Transylvania'}],DiGraph with 16 nodes and 15 edges,variety,this,:mod,variety,this,:mod,v_14,v_14,t_15,t_15,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
161,2,110,"<b>Grakliani Hill</b> (Georgian: გრაკლიანი გორა, <i>Grakliani Gora</i>) is an archaeological excavation site in eastern Georgia near Kaspi, showing evidence of human presence possibly going back 300,000 years.","[{'LOC': 'Grakliani Hill'}, {'MISC': 'Georgian'}, {'LOC': 'Grakliani Gora'}, {'LOC': 'Georgia'}, {'LOC': 'Kaspi'}]",DiGraph with 27 nodes and 26 edges,excavate-01,archeology,:mod,excavate-01,archeology,:mod,e_1,e_1,a_2,a_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
162,2,112,"<b>St Arnaud</b> is a closed railway station on the Mildura railway line, in St Arnaud, Victoria, Australia.","[{'LOC': 'St Arnaud'}, {'LOC': 'Mild'}, {'LOC': 'ura'}, {'LOC': 'St Arnaud'}, {'LOC': 'Victoria'}, {'LOC': 'Australia'}]",DiGraph with 25 nodes and 24 edges,station,railway,:mod,station,railway,:mod,s2_0,s2_0,r_1,r_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
163,2,117,In humans this gene encodes for a nuclear protein that is primarily expressed in the testis.,[],DiGraph with 9 nodes and 8 edges,gene,this,:mod,gene,this,:mod,g_1,g_1,t_2,t_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
164,2,117,In humans this gene encodes for a nuclear protein that is primarily expressed in the testis.,[],DiGraph with 9 nodes and 8 edges,protein,nucleus,:mod,protein,nucleus,:mod,p_3,p_3,n_4,n_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
165,2,117,In humans this gene encodes for a nuclear protein that is primarily expressed in the testis.,[],DiGraph with 9 nodes and 8 edges,express-03,primary,:mod,express-03,primary,:mod,e2_5,e2_5,p2_7,p2_7,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
166,2,118,"<b>Jerzy Juliusz Kijowski</b> (b. May 4, 1943 and Lublin) – Polish physicist, Professor of Physical Sciences who specializes in physics, mathematics, classical and quantum field theory, and theory of gravity.","[{'PER': 'Je'}, {'PER': 'rz'}, {'PER': 'y Juliusz Kijo'}, {'LOC': 'Lublin'}, {'MISC': 'Polish'}, {'ORG': 'Physical Sciences'}, {'B_human': 'physicist'}]",DiGraph with 37 nodes and 36 edges,physicist,country,:mod,physicist,country,:mod,p2_17,p2_17,c2_18,c2_18,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
167,2,118,"<b>Jerzy Juliusz Kijowski</b> (b. May 4, 1943 and Lublin) – Polish physicist, Professor of Physical Sciences who specializes in physics, mathematics, classical and quantum field theory, and theory of gravity.","[{'PER': 'Je'}, {'PER': 'rz'}, {'PER': 'y Juliusz Kijo'}, {'LOC': 'Lublin'}, {'MISC': 'Polish'}, {'ORG': 'Physical Sciences'}, {'B_human': 'physicist'}]",DiGraph with 37 nodes and 36 edges,professor,science,:mod,professor,science,:mod,p3_22,p3_22,s_23,s_23,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
168,2,118,"<b>Jerzy Juliusz Kijowski</b> (b. May 4, 1943 and Lublin) – Polish physicist, Professor of Physical Sciences who specializes in physics, mathematics, classical and quantum field theory, and theory of gravity.","[{'PER': 'Je'}, {'PER': 'rz'}, {'PER': 'y Juliusz Kijo'}, {'LOC': 'Lublin'}, {'MISC': 'Polish'}, {'ORG': 'Physical Sciences'}, {'B_human': 'physicist'}]",DiGraph with 37 nodes and 36 edges,science,physics,:mod,science,physics,:mod,s_23,s_23,p4_24,p4_24,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
